"","Date","Plot","Species","Circumference_cm","Circumference_cm2","Circumference_cm3","Circumference_cm4","Tree_Height_1","Tree_Height_2","Tree_Height_3","CrBH_1","CrBH_2","CrBH_3","ForTyp"
"1986","7/27/2023",62,"PIED","55","",NA,NA,7.6,7.6,"7.6","0.01","","","pinyon-juniper"
"1987","7/27/2023",62,"PIED","22","22",38,NA,2.8,2.8,"2.8","0.11","","","pinyon-juniper"
"1988","7/27/2023",62,"PIED","15","",NA,NA,2.4,2.8,"2.4","0.77","","","pinyon-juniper"
"1989","7/27/2023",62,"PIED","71","",NA,NA,5.4,5.2,"5.4","0.6","","","pinyon-juniper"
"1990","7/27/2023",62,"PIED","25","",NA,NA,2.6,2.2,"2.2","","","","pinyon-juniper"
"1991","7/27/2023",62,"PIED","24","",NA,NA,2,2.2,"2.2","","","","pinyon-juniper"
"1992","7/27/2023",62,"PIED","63","",NA,NA,7.8,7.8,"7.8","1.48","","","pinyon-juniper"
"1993","7/27/2023",62,"PIED","98","",NA,NA,4.4,4,"4","","","","pinyon-juniper"
"1994","7/27/2023",62,"JUMO","67","30",39,63,3.6,3.6,"3.2","0.91","","","pinyon-juniper"
"1995","7/27/2023",62,"PIED","35","35",54,NA,5,5.2,"5","0.01","","","pinyon-juniper"
"1996","7/27/2023",62,"PIED","26","",NA,NA,3.6,3.6,"3.8","0.01","","","pinyon-juniper"
"1997","7/27/2023",62,"PIED","24","",NA,NA,2.2,2.2,"2","0.52","","","pinyon-juniper"
"1998","7/27/2023",62,"PIED","20","",NA,NA,3.4,3.6,"3.6","1.42","","","pinyon-juniper"
"1999","7/27/2023",62,"PIED","15","",NA,NA,2.4,2.8,"2.4","0.35","","","pinyon-juniper"
"2000","7/27/2023",62,"PIED","36","",NA,NA,3.6,3.4,"3.6","","","","pinyon-juniper"
"2001","7/27/2023",62,"PIED","19","",NA,NA,3.2,3.2,"3","0.92","","","pinyon-juniper"
"2002","7/27/2023",62,"PIED","66","",NA,NA,7.6,7.6,"7.4","2.4","2.6","2.8","pinyon-juniper"
"2003","7/27/2023",62,"PIED","29","13",31,NA,4.4,4.4,"4.2","0.09","","","pinyon-juniper"
"2004","7/27/2023",62,"JUMO","28","",NA,NA,3.6,3.4,"3.4","0.01","","","pinyon-juniper"
"2005","7/27/2023",62,"PIED","48","",NA,NA,6.8,6.8,"7","0.37","","","pinyon-juniper"
"2006","7/27/2023",62,"PIED","30","",NA,NA,4.4,4.4,"4.4","1.35","","","pinyon-juniper"
"2007","7/27/2023",62,"PIED","63","46",40,106,7.2,7.4,"7.4","1.83","","","pinyon-juniper"
"2008","7/27/2023",62,"PIED","34","",NA,NA,5.2,5,"4.8","0.7","","","pinyon-juniper"
"2009","7/27/2023",62,"PIED","20","",NA,NA,2.2,2.4,"2.2","","","","pinyon-juniper"
"2010","7/27/2023",62,"PIED","30","",NA,NA,4.8,5,"5","1.03","","","pinyon-juniper"
"2011","7/27/2023",62,"PIED","30","",NA,NA,3,3.2,"3.2","","","","pinyon-juniper"
"2012","7/27/2023",62,"PIED","58","",NA,NA,6.8,6.4,"6.6","3.6","3.8","3.8","pinyon-juniper"
"2013","7/27/2023",62,"PIED","63","",NA,NA,6.8,6.6,"6.8","2.8","2.6","2.8","pinyon-juniper"
"2014","7/27/2023",62,"PIED","39","",NA,NA,6.8,7,"6.8","3","3.2","3","pinyon-juniper"
"2015","7/27/2023",62,"PIED","32","",NA,NA,3,3,"3","0.17","","","pinyon-juniper"
"2016","7/27/2023",62,"PIED","46","",NA,NA,6.4,6.4,"6.2","1.01","","","pinyon-juniper"
"2017","7/27/2023",62,"PIED","72","",NA,NA,6.4,6.6,"6.4","1.57","","","pinyon-juniper"
"2018","7/27/2023",62,"PIED","101","",NA,NA,8.2,8,"8.2","0.61","","","pinyon-juniper"
"2019","7/27/2023",62,"PIED","49","",NA,NA,6.6,6.6,"6.6","0.64","","","pinyon-juniper"
"2020","7/27/2023",62,"PIED","47","",NA,NA,5.4,5.6,"5.6","0.92","","","pinyon-juniper"
"2021","7/27/2023",62,"PIED","13","",NA,NA,1.71,NA,"","0.5","","","pinyon-juniper"
"2022","7/27/2023",62,"PIED","15","",NA,NA,2.6,2.4,"2.6","0.4","","","pinyon-juniper"
"2023","7/27/2023",62,"PIED","69","",NA,NA,6.4,6.2,"6.6","0.05","","","pinyon-juniper"
"2024","7/27/2023",63,"PIED","108","",NA,NA,9.4,9.2,"9.4","0.34","","","pinyon-juniper"
"2025","7/27/2023",63,"PIED","50","",NA,NA,5.8,5.6,"6","1.65","","","pinyon-juniper"
"2026","7/27/2023",63,"JUMO","32","",NA,NA,4.6,4.8,"5.2","0.01","","","pinyon-juniper"
"2027","7/27/2023",63,"JUMO","27","",NA,NA,2.8,2.8,"2.8","0.05","","","pinyon-juniper"
"2028","7/27/2023",63,"JUMO","27","22",55,NA,4.4,4.6,"4.8","0.01","","","pinyon-juniper"
"2029","7/27/2023",63,"PIED","39","16",47,NA,3.8,3.6,"3.8","0.35","","","pinyon-juniper"
"2030","7/27/2023",63,"PIED","33","",NA,NA,4.4,4.2,"4.2","","","","pinyon-juniper"
"2031","7/27/2023",63,"PIED","29","",NA,NA,4.4,4.4,"4.4","0.12","","","pinyon-juniper"
"2032","7/27/2023",63,"PIPO","59","",NA,NA,8.2,8.2,"8","4.2","4","4.2","pinyon-juniper"
"2033","7/27/2023",63,"JUMO","28","",NA,NA,3.6,3.4,"3.6","0.26","","","pinyon-juniper"
"2034","7/27/2023",63,"PIED","16","",NA,NA,2.4,2.8,"2.4","1.84","","","pinyon-juniper"
"2035","7/27/2023",63,"PIED","36","",NA,NA,4.4,4.2,"4.4","","","","pinyon-juniper"
"2036","7/27/2023",63,"PIED","59","",NA,NA,2.8,2.6,"2.6","","","","pinyon-juniper"
"2037","7/27/2023",63,"PIED","31","",NA,NA,5,4.6,"4.4","0.1","","","pinyon-juniper"
"2038","7/27/2023",63,"PIED","22","",NA,NA,3.4,3.4,"3.8","0.01","","","pinyon-juniper"
"2039","7/27/2023",63,"PIED","75","50",103,NA,7.4,7.2,"7","3.2","3.4","3.2","pinyon-juniper"
"2040","7/27/2023",63,"PIED","18","",NA,NA,2.4,2.6,"2.4","0.54","","","pinyon-juniper"
"2041","7/27/2023",63,"JUMO","20","",NA,NA,2.8,2.8,"2.8","0.37","","","pinyon-juniper"
"2042","7/27/2023",63,"PIED","13","",NA,NA,2.8,2.8,"3","0.55","","","pinyon-juniper"
"2043","7/27/2023",63,"PIED","30","",NA,NA,3.4,3.2,"3","0.01","","","pinyon-juniper"
"2044","7/27/2023",63,"PIED","50","",NA,NA,5.6,5.8,"5.6","","","","pinyon-juniper"
"2045","7/27/2023",63,"PIED","25","15",36,NA,3.2,3.2,"3","","","","pinyon-juniper"
"2046","7/27/2023",63,"PIED","63","",NA,NA,6,6.8,"7","1.02","","","pinyon-juniper"
"2047","7/27/2023",63,"JUMO","28","",NA,NA,3.6,3.2,"3.4","0.01","","","pinyon-juniper"
"2048","7/27/2023",63,"PIED","28","",NA,NA,2,1.8,"2.2","","","","pinyon-juniper"
"2049","7/27/2023",63,"PIED","15","",NA,NA,3,3,"3","0.78","","","pinyon-juniper"
"2050","7/27/2023",63,"PIED","13","",NA,NA,3,3,"2.6","0.1","","","pinyon-juniper"
"2051","7/27/2023",63,"PIED","21","",NA,NA,2.6,2.6,"2.8","1.02","","","pinyon-juniper"
"2052","7/27/2023",63,"JUMO","17","",NA,NA,2.8,2.8,"2.8","0.01","","","pinyon-juniper"
"2053","7/27/2023",63,"PIED","16","",NA,NA,2.2,2.6,"2.4","1.17","","","pinyon-juniper"
"2054","7/27/2023",63,"PIED","16","",NA,NA,2.6,2.6,"2.6","","","","pinyon-juniper"
"2055","7/27/2023",63,"PIED","70","79",120,NA,6.6,7,"6.8","","","","pinyon-juniper"
"2056","7/27/2023",63,"PIED","27","",NA,NA,3.4,3.6,"3.2","","","","pinyon-juniper"
"2057","7/27/2023",63,"PIED","31","",NA,NA,4.6,4.6,"4.4","","","","pinyon-juniper"
"2058","7/27/2023",63,"PIED","23","",NA,NA,4.2,4.2,"4.2","","","","pinyon-juniper"
"2059","7/27/2023",63,"JUMO","30","",NA,NA,4.2,4.2,"4","0.15","","","pinyon-juniper"
"2060","7/27/2023",63,"PIED","50","",NA,NA,6,6.2,"5.6","","","","pinyon-juniper"
"2061","7/27/2023",63,"PIED","18","",NA,NA,2.8,2.8,"2.8","2.1","","","pinyon-juniper"
"2062","7/27/2023",63,"PIED","23","",NA,NA,3,2.6,"2.8","0.01","","","pinyon-juniper"
"2063","7/27/2023",63,"PIED","49","",NA,NA,6.6,6.8,"6.8","0.21","","","pinyon-juniper"
"2064","7/27/2023",63,"PIED","28","39",51,NA,4.4,3.8,"4","0.01","","","pinyon-juniper"
"2065","7/27/2023",63,"PIED","43","",NA,NA,5.6,5.6,"5.8","0.2","","","pinyon-juniper"
"2066","7/27/2023",63,"PIED","27","",NA,NA,4.2,4,"4","1.83","","","pinyon-juniper"
"2067","7/27/2023",63,"PIED","20","",NA,NA,3.8,3.6,"3.8","0.26","","","pinyon-juniper"
"2068","7/27/2023",63,"PIED","40","",NA,NA,5,5,"5","0.53","","","pinyon-juniper"
"2069","7/27/2023",63,"PIED","57","50",99,NA,6,6.2,"6.2","","","","pinyon-juniper"
"2070","7/27/2023",63,"PIED","41","",NA,NA,6,5.8,"6.2","","","","pinyon-juniper"
"2071","7/27/2023",63,"PIED","45","",NA,NA,6.4,6.4,"6.6","","","","pinyon-juniper"
"2072","7/27/2023",63,"PIED","30","",NA,NA,5,5.2,"5","0.01","","","pinyon-juniper"
"2073","7/27/2023",63,"JUMO","23","",NA,NA,2.41,NA,"","0.05","","","pinyon-juniper"
"2074","7/27/2023",63,"PIED","13","",NA,NA,2.37,NA,"","0.42","","","pinyon-juniper"
"2075","7/27/2023",63,"PIED","25","",NA,NA,3.2,3.4,"3.2","0.1","","","pinyon-juniper"
"2076","7/27/2023",63,"PIED","39","",NA,NA,5.6,5.8,"5.6","0.05","","","pinyon-juniper"
"2077","7/27/2023",63,"PIED","35","",NA,NA,5.8,6,"5.6","","","","pinyon-juniper"
"2078","7/31/2023",64,"PIFL2","99","",NA,NA,14.6,15.2,"18.8","0.36","","","spruce-fir"
"2079","7/31/2023",64,"ABCO","102","",NA,NA,13.8,13.6,"13.4","","","","spruce-fir"
"2080","7/31/2023",64,"ABCO","23","",NA,NA,3.4,3.4,"3.4","0.01","","","spruce-fir"
"2081","7/31/2023",64,"PIFL2","127","",NA,NA,14.2,14.2,"14.6","0.23","","","spruce-fir"
"2082","7/31/2023",64,"ABCO","30","",NA,NA,3,3,"3.2","0.38","","","spruce-fir"
"2083","7/31/2023",64,"PIFL2","14","",NA,NA,3.2,3.2,"3.2","0.01","","","spruce-fir"
"2084","7/31/2023",64,"ABCO","99","",NA,NA,16.6,16.8,"16.6","","","","spruce-fir"
"2085","7/31/2023",64,"PIPO","146","",NA,NA,19.4,19.2,"18.8","9.6","9.6","9.4","spruce-fir"
"2086","7/31/2023",64,"ABCO","122","",NA,NA,13.6,13.6,"13.4","1.45","","","spruce-fir"
"2087","7/31/2023",64,"ABCO","89","",NA,NA,13.4,13,"12.8","","","","spruce-fir"
"2088","7/31/2023",64,"ABCO","64","",NA,NA,11.6,12,"12.2","","","","spruce-fir"
"2089","7/31/2023",64,"ABCO","91","19",NA,NA,11.2,11.2,"11.2","1.65","","","spruce-fir"
"2090","7/31/2023",64,"ABCO","38","",NA,NA,5.8,5.4,"5.4","1","","","spruce-fir"
"2091","7/31/2023",64,"PIPO","47","",NA,NA,9,9.2,"9","","","","spruce-fir"
"2092","7/31/2023",64,"PIPO","81","",NA,NA,13.2,13.2,"13.4","7.8","8.2","7.8","spruce-fir"
"2093","7/31/2023",64,"ABCO","92","",NA,NA,12.2,12.2,"12.2","0.1","","","spruce-fir"
"2094","7/31/2023",64,"ABCO","73","",NA,NA,8.6,9,"8.6","","","","spruce-fir"
"2095","7/31/2023",64,"PIPO","104","",NA,NA,10.8,10.8,"11","5","5","5","spruce-fir"
"2096","7/31/2023",64,"ABCO","37","",NA,NA,4.6,4.8,"4.6","0.01","","","spruce-fir"
"2097","7/31/2023",64,"ABCO","33","",NA,NA,4.4,4.6,"4.6","0.75","","","spruce-fir"
"2098","7/31/2023",64,"ABCO","60","33",NA,NA,10.8,10.8,"10.8","","","","spruce-fir"
"2099","7/31/2023",64,"ABCO","23","",NA,NA,4,4.2,"4.6","","","","spruce-fir"
"2100","7/31/2023",64,"PIFL2","55","",NA,NA,8.4,8.4,"8.4","0.15","","","spruce-fir"
"2101","7/31/2023",64,"ABCO","95","",NA,NA,11.8,11.8,"11.8","0.83","","","spruce-fir"
"2102","7/31/2023",64,"PIFL2","13","",NA,NA,2.02,NA,"","0.3","","","spruce-fir"
"2103","8/1/2023",65,"ABCO","36","",NA,NA,5.6,5.8,"5.4","","","","spruce-fir"
"2104","8/1/2023",65,"ABCO","78","20",NA,NA,10.6,10.6,"10.2","1.47","","","spruce-fir"
"2105","8/1/2023",65,"ABCO","44","",NA,NA,7.6,7.2,"7.2","1.73","","","spruce-fir"
"2106","8/1/2023",65,"ABCO","29","",NA,NA,3.6,3.6,"3.6","","","","spruce-fir"
"2107","8/1/2023",65,"ABCO","44","",NA,NA,7,7.4,"7.2","","","","spruce-fir"
"2108","8/1/2023",65,"ABCO","61","",NA,NA,9.4,9.2,"9.6","1.83","","","spruce-fir"
"2109","8/1/2023",65,"ABCO","55","29",79,NA,8.8,8.8,"9","0.95","","","spruce-fir"
"2110","8/1/2023",65,"ABCO","40","",NA,NA,6.2,6.2,"6.8","0.33","","","spruce-fir"
"2111","8/1/2023",65,"ABCO","45","",NA,NA,6.8,6.8,"6.4","1.04","","","spruce-fir"
"2112","8/1/2023",65,"ABCO","33","",NA,NA,6.8,6.6,"6.6","","","","spruce-fir"
"2113","8/1/2023",65,"QUGA","25","",NA,NA,3.2,3.6,"3","","","","spruce-fir"
"2114","8/1/2023",65,"QUGA","24","",NA,NA,3.8,3.8,"3.6","2.4","2.8","2.2","spruce-fir"
"2115","8/1/2023",65,"QUGA","19","",NA,NA,2.4,2.8,"2.8","1.28","","","spruce-fir"
"2116","8/1/2023",65,"QUGA","32","",NA,NA,3.4,3.6,"3.2","","","","spruce-fir"
"2117","8/1/2023",65,"QUGA","27","",NA,NA,3,2.8,"3.4","","","","spruce-fir"
"2118","8/1/2023",65,"PIPO","200","",NA,NA,25.4,25.8,"25.2","7","6.8","6.8","spruce-fir"
"2119","8/1/2023",65,"PSME","17","",NA,NA,3.2,3.2,"3","0.7","","","spruce-fir"
"2120","8/1/2023",65,"ABCO","48","",NA,NA,5.8,5.4,"5.8","0.65","","","spruce-fir"
"2121","8/1/2023",65,"ABCO","114","",NA,NA,10.8,10.6,"11.2","3.4","4.2","3.4","spruce-fir"
"2122","8/1/2023",65,"PSME","132","",NA,NA,7.4,7.6,"7.4","","","","spruce-fir"
"2123","8/1/2023",65,"ABCO","84","82",139,NA,17,17.8,"17.4","3.4","3.4","3.4","spruce-fir"
"2124","8/1/2023",65,"ABCO","49","",NA,NA,5.4,5.6,"5.8","0.01","","","spruce-fir"
"2125","8/1/2023",65,"ABCO","28","",NA,NA,2.6,2.8,"2.8","0.62","","","spruce-fir"
"2126","8/1/2023",65,"PSME","120","",NA,NA,7.8,8,"7.8","","","","spruce-fir"
"2127","8/1/2023",65,"JUSC2","36","",NA,NA,5.2,5,"5","1.63","","","spruce-fir"
"2128","8/1/2023",65,"ABCO","35","",NA,NA,5.6,5.6,"5.2","0.95","","","spruce-fir"
"2129","8/1/2023",65,"ABCO","30","",NA,NA,3.6,3.6,"3.6","1.15","","","spruce-fir"
"2130","8/1/2023",65,"ABCO","71","",NA,NA,8,8.4,"8.2","1.68","","","spruce-fir"
"2131","8/1/2023",65,"ABCO","20","",NA,NA,3.2,2.8,"3","0.25","","","spruce-fir"
"2132","8/1/2023",65,"ABCO","40","",NA,NA,5.4,4.6,"4.8","0.48","","","spruce-fir"
"2133","8/1/2023",65,"ABCO","71","",NA,NA,10.2,10.2,"10.4","0.69","","","spruce-fir"
"2134","8/1/2023",65,"ABCO","25","",NA,NA,3.6,3.6,"3.6","0.82","","","spruce-fir"
"2135","8/1/2023",65,"ABCO","38","",NA,NA,4,4.2,"4.2","0.57","","","spruce-fir"
"2136","8/1/2023",65,"ABCO","93","119",41,204,13,13.4,"12.8","0.92","","","spruce-fir"
"2137","8/1/2023",65,"JUSC2","33","",NA,NA,4.6,4.6,"4.4","1.32","","","spruce-fir"
"2138","8/1/2023",65,"ABCO","64","",NA,NA,5,5,"4.8","","","","spruce-fir"
"2139","8/1/2023",65,"JUSC2","29","",NA,NA,4,4.2,"4","","","","spruce-fir"
"2140","8/1/2023",65,"ABCO","55","",NA,NA,6.4,6.2,"6.2","","","","spruce-fir"
"2141","8/1/2023",66,"ABCO","17","",NA,NA,3.2,3.2,"3.2","0.48","","","ponderosa pine"
"2142","8/1/2023",66,"ABCO","19","",NA,NA,2.4,2.6,"2.6","0.25","","","ponderosa pine"
"2143","8/1/2023",66,"ABCO","13","",NA,NA,2.8,2.8,"2.6","1.2","","","ponderosa pine"
"2144","8/1/2023",66,"PSME","15","",NA,NA,2.4,2.4,"2.6","1.38","","","ponderosa pine"
"2145","8/1/2023",66,"PSME","18","",NA,NA,3.4,3.2,"3","0.29","","","ponderosa pine"
"2146","8/1/2023",66,"PSME","26","",NA,NA,3.6,3.8,"3.8","1.4","","","ponderosa pine"
"2147","8/1/2023",66,"PSME","20","",NA,NA,2,2.2,"2.4","1.2","","","ponderosa pine"
"2148","8/1/2023",66,"QUGA","30","",NA,NA,4.4,4.2,"4.4","","","","ponderosa pine"
"2149","8/1/2023",66,"JUSC2","18","",NA,NA,2.8,2.8,"2.6","0.01","","","ponderosa pine"
"2150","8/1/2023",66,"PSME","83","",NA,NA,11,10.8,"10.8","1.6","","","ponderosa pine"
"2151","8/1/2023",66,"PSME","30","",NA,NA,4.4,4.2,"4.4","","","","ponderosa pine"
"2152","8/1/2023",66,"PSME","65","",NA,NA,7.8,7.8,"7.8","1.7","","","ponderosa pine"
"2153","8/1/2023",66,"PIPO","90","",NA,NA,12.8,12.8,"12.6","4.4","4.8","4.6","ponderosa pine"
"2154","8/1/2023",66,"PSME","53","",NA,NA,7,6.8,"7","2.8","2.4","2.6","ponderosa pine"
"2155","8/1/2023",66,"PSME","15","",NA,NA,2.6,3,"2.8","0.74","","","ponderosa pine"
"2156","8/1/2023",66,"PSME","35","",NA,NA,4.6,4.6,"5","","","","ponderosa pine"
"2157","8/1/2023",66,"PSME","34","21",70,NA,3.8,4,"4","1.2","","","ponderosa pine"
"2158","8/1/2023",66,"JUSC2","61","",NA,NA,8.6,8.2,"7.8","1.12","","","ponderosa pine"
"2159","8/1/2023",66,"PIPO","208","",NA,NA,15,15,"14.6","","","","ponderosa pine"
"2160","8/1/2023",66,"ABCO","55","",NA,NA,7.2,7.6,"7.2","0.75","","","ponderosa pine"
"2161","8/1/2023",66,"QUGA","18","",NA,NA,4,4,"4","1.45","","","ponderosa pine"
"2162","8/1/2023",66,"QUGA","22","",NA,NA,3.6,3.8,"3.4","1.83","","","ponderosa pine"
"2163","8/1/2023",66,"ABCO","25","",NA,NA,2.4,2.4,"2.4","0.32","","","ponderosa pine"
"2164","8/1/2023",66,"PIPO","193","",NA,NA,26.2,25.8,"25","7.6","7.8","7.8","ponderosa pine"
"2165","8/1/2023",66,"JUSC2","14","",NA,NA,2.4,2.4,"2.4","0.01","","","ponderosa pine"
"2166","8/1/2023",66,"ABCO","138","",NA,NA,5.8,5.6,"5.8","","","","ponderosa pine"
"2167","8/1/2023",66,"ABCO","28","",NA,NA,2.4,2.4,"2.4","0.22","","","ponderosa pine"
"2168","8/1/2023",66,"JUSC2","59","",NA,NA,5.4,5.6,"5.6","1.2","","","ponderosa pine"
"2169","8/1/2023",66,"ABCO","155","",NA,NA,4.4,4.4,"4.4","","","","ponderosa pine"
"2170","8/1/2023",66,"QUGA","35","",NA,NA,2.8,2.8,"2.8","1.5","","","ponderosa pine"
"2171","8/1/2023",66,"QUGA","24","",NA,NA,3.6,3.8,"4","1.42","","","ponderosa pine"
"2172","8/1/2023",66,"ABCO","25","",NA,NA,3,3,"3","0.41","","","ponderosa pine"
"2173","8/1/2023",66,"QUGA","22","",NA,NA,3.6,3.4,"3.6","","","","ponderosa pine"
"2174","8/1/2023",66,"QUGA","27","",NA,NA,2.4,2.8,"2.8","","","","ponderosa pine"
"2175","8/1/2023",66,"QUGA","21","",NA,NA,2,1.8,"2","0.56","","","ponderosa pine"
"2176","8/1/2023",66,"ABCO","21","",NA,NA,3,2.8,"3","","","","ponderosa pine"
"2177","8/1/2023",66,"ABCO","34","",NA,NA,3.8,3.8,"3.8","0.9","","","ponderosa pine"
"2178","8/1/2023",66,"ABCO","40","",NA,NA,6.2,6.2,"6.2","0.41","","","ponderosa pine"
"2179","8/1/2023",66,"ABCO","60","",NA,NA,7.8,8.2,"8","1.86","","","ponderosa pine"
"2180","8/1/2023",66,"ABCO","21","",NA,NA,2.6,3,"2.8","0.46","","","ponderosa pine"
"2181","8/1/2023",66,"ABCO","73","",NA,NA,10,9.8,"9.8","0.1","","","ponderosa pine"
"2182","8/1/2023",66,"PSME","31","",NA,NA,4.8,4.4,"4","0.91","","","ponderosa pine"
"2183","8/1/2023",66,"PSME","18","",NA,NA,3,3.2,"2.8","","","","ponderosa pine"
"2184","8/1/2023",66,"ABCO","61","",NA,NA,8.6,8.8,"9","3","3","2.8","ponderosa pine"
"2185","8/1/2023",66,"PIPO","180","",NA,NA,20.4,20.8,"20.4","7.2","7","7","ponderosa pine"
"2186","8/1/2023",66,"ABCO","20","",NA,NA,2.6,2.6,"2.6","0.32","","","ponderosa pine"
"2187","8/1/2023",66,"ABCO","13","",NA,NA,2.4,2.4,"2.4","0.13","","","ponderosa pine"
"2188","8/1/2023",66,"PSME","48","",NA,NA,5.2,5.2,"5.2","0.48","","","ponderosa pine"
"2189","8/1/2023",66,"PSME","20","",NA,NA,3.2,3.4,"3.2","0.1","","","ponderosa pine"
"2190","8/1/2023",66,"PSME","40","",NA,NA,5.2,5.4,"5.6","","","","ponderosa pine"
"2191","8/1/2023",66,"PSME","30","",NA,NA,4.4,4.2,"4.2","","","","ponderosa pine"
"2192","8/1/2023",66,"PSME","45","",NA,NA,6.4,6.4,"6.4","0.36","","","ponderosa pine"
"2193","8/1/2023",67,"ABCO","92","",NA,NA,16.6,16.6,"16.2","5","4.8","5.2","mixed conifer"
"2194","8/1/2023",67,"ABCO","58","",NA,NA,10.6,10,"10","1.73","","","mixed conifer"
"2195","8/1/2023",67,"ABCO","63","",NA,NA,13,13,"12.4","","","","mixed conifer"
"2196","8/1/2023",67,"ABCO","47","",NA,NA,5.4,6,"5.4","1.03","","","mixed conifer"
"2197","8/1/2023",67,"ABCO","48","",NA,NA,9.6,9.6,"9.6","","","","mixed conifer"
"2198","8/1/2023",67,"ABCO","74","",NA,NA,13.6,13.4,"14.2","","","","mixed conifer"
"2199","8/1/2023",67,"ABCO","37","",NA,NA,2.6,2.8,"2.6","","","","mixed conifer"
"2200","8/1/2023",67,"ABCO","54","",NA,NA,13.6,13.2,"13","","","","mixed conifer"
"2201","8/1/2023",67,"ABCO","83","",NA,NA,11,11.2,"11","","","","mixed conifer"
"2202","8/1/2023",67,"PSME","60","",NA,NA,13.8,13.2,"12.8","4.2","4.2","4.2","mixed conifer"
"2203","8/1/2023",67,"PIFL2","45","",NA,NA,9.8,9.6,"9.8","2.1","","","mixed conifer"
"2204","8/1/2023",67,"PIFL2","44","",NA,NA,6.8,6.6,"6.8","3.6","3.2","3","mixed conifer"
"2205","8/1/2023",67,"PSME","92","105",160,NA,13.2,13,"13.6","3.8","3.8","3.8","mixed conifer"
"2206","8/1/2023",67,"PSME","99","",NA,NA,16.2,16.4,"16","2.14","","","mixed conifer"
"2207","8/1/2023",67,"PSME","64","",NA,NA,2.6,2.4,"2.6","","","","mixed conifer"
"2208","8/1/2023",67,"PSME","20","",NA,NA,2.8,3,"2.8","","","","mixed conifer"
"2209","8/1/2023",67,"PSME","97","",NA,NA,16.4,16.8,"16.4","3.4","3.6","3.4","mixed conifer"
"2210","8/1/2023",67,"ABCO","45","",NA,NA,6.8,6.6,"6.4","0.55","","","mixed conifer"
"2211","8/1/2023",67,"PSME","23","",NA,NA,2.83,NA,"","0.26","","","mixed conifer"
"2212","8/1/2023",67,"PSME","19","",NA,NA,3,3.2,"3","","","","mixed conifer"
"2213","8/1/2023",67,"PSME","19","",NA,NA,2.6,2.6,"2.6","0.46","","","mixed conifer"
"2214","8/1/2023",67,"PIPO","85","",NA,NA,15.4,15.8,"16","4.6","4.8","4.4","mixed conifer"
"2215","8/1/2023",67,"PSME","17","",NA,NA,2.4,2.4,"2.4","0.32","","","mixed conifer"
"2216","8/1/2023",67,"PSME","39","",NA,NA,4.4,4.4,"4.2","0.36","","","mixed conifer"
"2217","8/1/2023",67,"POTR5","83","",NA,NA,2.4,2.6,"2.6","","","","mixed conifer"
"2218","8/1/2023",67,"POTR5","17","",NA,NA,4.8,4.8,"4.8","1.75","","","mixed conifer"
"2219","8/1/2023",67,"POTR5","13","",NA,NA,3,3.2,"3.2","1.66","","","mixed conifer"
"2220","8/1/2023",67,"POTR5","17","",NA,NA,5.8,5.6,"5.6","1.84","","","mixed conifer"
"2221","8/1/2023",67,"PSME","65","50",113,NA,7.8,8.2,"8.4","0.87","","","mixed conifer"
"2222","8/1/2023",67,"PSME","77","",NA,NA,10,9.6,"9.8","0.77","","","mixed conifer"
"2223","8/1/2023",67,"POTR5","13","",NA,NA,4.2,4.6,"4.4","2.05","","","mixed conifer"
"2224","8/1/2023",67,"PSME","27","",NA,NA,3.8,3.8,"4","0.6","","","mixed conifer"
"2225","8/1/2023",67,"POTR5","14","",NA,NA,4.3,4.4,"4.6","2.4","2.2","2.2","mixed conifer"
"2226","8/1/2023",67,"PSME","25","",NA,NA,3.8,3.6,"3.6","0.51","","","mixed conifer"
"2227","8/1/2023",67,"PSME","35","",NA,NA,4.2,4,"4","1.21","","","mixed conifer"
"2228","8/1/2023",67,"PSME","37","",NA,NA,3.6,4,"3.8","","","","mixed conifer"
"2229","8/1/2023",67,"PSME","37","",NA,NA,4.6,4.8,"4.8","1.22","","","mixed conifer"
"2230","8/1/2023",67,"ABCO","37","",NA,NA,4.4,4.4,"4.4","1.46","","","mixed conifer"
"2231","8/1/2023",67,"ABCO","117","",NA,NA,16.8,17.4,"17","","","","mixed conifer"
"2232","8/1/2023",67,"PSME","48","",NA,NA,5,5,"5","0.86","","","mixed conifer"
"2233","8/1/2023",67,"ABCO","19","",NA,NA,2.4,2.6,"2.4","0.85","","","mixed conifer"
"2234","8/1/2023",67,"ABCO","29","",NA,NA,3.4,3.2,"3.2","1.05","","","mixed conifer"
"2235","8/1/2023",67,"PSME","86","",NA,NA,14.2,14.2,"14.6","6.4","6.4","6.4","mixed conifer"
"2236","8/1/2023",67,"PSME","23","",NA,NA,3.2,3.2,"3.2","0.21","","","mixed conifer"
"2237","8/1/2023",67,"PSME","50","",NA,NA,8.2,7.6,"8","0.67","","","mixed conifer"
"2238","8/1/2023",67,"ABCO","18","",NA,NA,2.6,2.6,"2.6","0.2","","","mixed conifer"
"2239","8/1/2023",67,"PSME","54","",NA,NA,7.2,7.4,"7.6","1.47","","","mixed conifer"
"2240","8/1/2023",67,"PSME","42","",NA,NA,7.4,7.4,"7.4","3.6","3.4","3.4","mixed conifer"
"2241","8/1/2023",67,"ABCO","29","",NA,NA,4.6,4,"4.6","0.61","","","mixed conifer"
